venda_sk,order_id,order_item_id,cliente_sk,produto_sk,tempo_sk,valor_produto,valor_frete,valor_total
309,00c47cfa491ef55779ec7557673087fc,1,57771,11562,129,59.0,13.07,72.07
310,00c47fefb9a49baec12ab3654d7f548e,1,213,9079,168,199.0,67.69,266.69
311,00c4f17dcb94448f27a2cbaa83f10a4b,1,69516,93,119,32.0,7.39,39.39
312,00c62d05602c1ca8164b98746d127fa8,1,26763,8910,171,110.0,18.35,128.35
313,00c763284c0056eed753352f5559ff0a,1,41763,9662,341,79.9,14.65,94.55
314,00c81b6675ef9ecaaff5fc1d6720b96c,1,2373,29946,250,24.99,14.1,39.09
315,00c826c901ab01b6f598a8f0c9b56b82,1,27744,10572,437,79.0,13.91,92.91
316,00c842d0ae6462afc1d38fc055b02c75,1,49397,4599,397,59.9,17.67,77.57
317,00c8be06a8029e300dabd52c7d4c6ad2,1,75947,18542,204,19.9,15.1,35.0
318,00c8bfbb0a1224dcdb0180a544247159,1,25715,8729,317,158.0,15.2,173.2
319,00c9474e0334f7a4ffc8c3a8bd21a51e,1,85238,13801,183,1050.61,25.13,1075.74
320,00c95282163553a982f38481f9488481,1,61416,17833,44,106.9,18.0,124.9
321,00c9d0257381c7e9ec13b4505f25b2cf,1,13986,19432,174,362.45,25.12,387.57
322,00c9d9e61ed13f5bf2f0344da1aa4775,1,8123,10552,482,44.55,11.74,56.29
323,00c9f7d4b0e87781465e562dc109f6aa,1,46552,8496,298,14.99,15.1,30.09
324,00c9f7d4b0e87781465e562dc109f6aa,2,46552,8496,298,14.99,15.1,30.09
325,00c9f7d4b0e87781465e562dc109f6aa,3,46552,8496,298,14.99,15.1,30.09
326,00c9f7d4b0e87781465e562dc109f6aa,4,46552,8496,298,14.99,15.1,30.09
327,00cb18db3d9c03f8386e7fc70cad2504,1,89491,25323,335,125.9,18.13,144.03
328,00cb9736c0b43d6c1e2fbb2b88e69f6a,1,76722,4392,256,99.9,26.84,126.74
329,00ce92d57f4f9a112bdb8a2a283e5f97,1,83107,8291,107,149.0,40.37,189.37
330,00ceda91cb2ded8570ca73e70571740a,1,55711,32841,93,19.9,14.1,34.0
331,00cee8a4dbb042385cbbd84699e78b2e,1,51267,3692,301,59.9,9.17,69.07
332,00cf2b04c59f0ecaf822bf3f334d5c3b,1,24941,7132,481,320.0,14.68,334.68
333,00cf47526e0f7920b381b2baf4ecf1c7,1,29520,21137,572,59.9,14.59,74.49
334,00cfabbe2a93b70beeec4894f86712a8,1,39228,6665,396,29.99,15.11,45.1
335,00d03eb3425f41a599ae2f788e23c07f,1,68631,21165,293,69.0,21.17,90.17
336,00d0ff2017f9ea13dd7eec7470ca473a,1,78849,28958,61,56.0,18.69,74.69
337,00d1289d5125017a90e528b5a7cee91f,1,57705,8727,19,160.0,19.0,179.0
338,00d15ff0236872686e4899ed1ce680ad,1,30345,12782,358,57.95,22.34,80.29
339,00d1e381c0995f0bdb95909fe7434d0b,1,93283,9812,394,64.9,20.18,85.08
340,00d1e381c0995f0bdb95909fe7434d0b,2,93283,9812,394,64.9,20.18,85.08
341,00d2559e61b9a0744a0552c35c5ecccb,1,67163,30690,50,849.0,23.52,872.52
342,00d29386638bbfd1331a2cd7ab91b5b5,1,53794,25188,148,20.99,11.85,32.84
343,00d4439957b7fd3f8da4a33a965817fb,1,80274,32696,236,19.45,14.52,33.97
344,00d50baf1bc56a3c59de1810a6b84b0d,1,15910,6998,221,59.9,34.22,94.12
345,00d50baf1bc56a3c59de1810a6b84b0d,2,15910,6998,221,59.9,34.22,94.12
346,00d5fac7792747fba4b528f23930bebd,1,79072,25897,369,64.9,15.33,80.23
347,00d831d5c3ea03b7cd6f883ad799c7e4,1,34834,15745,25,128.9,9.26,138.16
348,00d85bfe0e28c91b69d0fe1f29255a31,1,65344,3164,101,189.9,13.77,203.67
349,00d88c00221ce96a1cfcaca9f2fceb3b,1,40496,9561,369,250.0,97.56,347.56
350,00d8d65b666158b633f96054d31af43b,1,62418,8958,440,94.9,35.98,130.88
351,00d94e8901b75ee0d6ef1f87f947b666,1,89723,10693,494,27.9,20.8,48.7
352,00d94e8901b75ee0d6ef1f87f947b666,2,89723,10693,494,27.9,20.8,48.7
353,00d9ac423c9ad6781c0ed04e87666691,1,61337,19053,550,349.9,29.3,379.2
354,00dc6ad47477b3b62d3c0acbe98a82a4,1,20716,11242,327,110.99,33.23,144.22
355,00df27e666004db9f14bce766fa5327c,1,25251,8955,4,190.83,12.84,203.67
356,00dfb074b5c910fbd08e04691c4b712f,1,91029,22161,276,99.5,35.07,134.57
357,00e054d0da011d5016f31011af488f4f,1,48468,17091,448,104.0,14.82,118.82
358,00e0bac9f6306d8269770acf4ee4b027,1,48780,19151,270,79.0,15.3,94.3
359,00e1426d4c79f2e022570012c1ff57ed,1,55330,27877,557,61.99,24.56,86.55
360,00e1bdb3f1388c8ed222597ee4fa01e7,1,69246,14765,132,419.9,17.69,437.59
361,00e32e413e017e64ff93a9e800b8e1be,1,50979,26070,306,299.0,23.17,322.17
362,00e365f4fc03d1098841af23d05c17a6,1,17735,20487,106,175.0,19.33,194.33
363,00e4050fe32e786290a29c61141e979f,1,58086,15894,553,49.9,14.1,64.0
364,00e5b655df1cc911466758210325c67c,1,87073,24601,585,44.9,11.85,56.75
365,00e5b655df1cc911466758210325c67c,2,87073,24601,585,44.9,11.85,56.75
366,00e63486fad9d24645c9c84ed77c15fa,1,47136,26129,247,38.95,15.37,54.32
367,00e6786fee8f476835c151a4d3fa9bf1,1,80070,10240,356,159.77,16.0,175.77
368,00e6bc6b166eb28b4502c1cad4457248,1,81085,32610,239,132.9,19.03,151.93
369,00e7aeced1d61792368ec7bf8b967a90,1,7646,10187,305,36.85,21.85,58.7
370,00e7ee1b050b8499577073aeb2a297a1,1,1,32210,7,124.99,21.88,146.87
371,00ea33f994bec0bbfda582074083ae12,1,82670,17593,261,94.99,13.33,108.32
372,00ea690fe8c5eba029a3884243a02352,1,32525,18697,245,32.99,16.11,49.1
373,00eb7b95af5ed25aaec66d4ff5295846,1,9807,3517,329,89.9,17.07,106.97
374,00ec95a58b63378d4cc06d196cdefdf6,1,1592,17204,187,173.0,14.96,187.96
375,00ed64bc080d87b4ab7f0c433bc5e98f,1,6180,31786,566,44.9,16.11,61.01
376,00eead1d5a799277ef3d6b387b0bebef,1,16792,32159,324,85.0,13.26,98.26
377,00eef7fe9e315a85d1a61a50cccb2494,1,8762,32099,204,49.9,13.37,63.27
378,00ef7ed06a55243f3e6a9d373a89eb14,1,77907,26609,212,54.99,21.18,76.17
379,00efb72d8e18533f736e86770705d094,1,71668,13985,24,66.99,22.97,89.96
380,00f1a34f176151c4dcbd802c244e1072,1,18650,10287,238,69.99,14.8,84.79
381,00f1bb0af030935db1745ee28367ea26,1,11214,12577,262,268.9,19.98,288.88
382,00f1c7c1542f5f86c3091749d9e939d8,1,31209,14346,48,84.99,16.35,101.34
383,00f1cc7439ccb8671133776d1829faf5,1,76561,28572,88,34.99,9.34,44.33
384,00f1cc7439ccb8671133776d1829faf5,2,76561,28572,88,34.99,9.34,44.33
385,00f1cc7439ccb8671133776d1829faf5,3,76561,28572,88,34.99,9.34,44.33
386,00f1cc7439ccb8671133776d1829faf5,4,76561,28572,88,34.99,9.34,44.33
387,00f251b943aba645652c7138e4716fee,1,24261,32026,473,77.9,23.35,101.25
388,00f2a3509bd600bd1a06a48353788d93,1,70482,2093,27,38.4,9.27,47.67
389,00f2c876aa08fbba04199823952e96c1,1,5376,32889,74,69.0,17.22,86.22
390,00f324f6ec332cd73ef8be4888573662,1,71345,13571,214,134.9,21.43,156.33
391,00f33ee62c15223679d3550e751c37cd,1,95747,3457,245,39.5,15.11,54.61
392,00f426c7214575822c3cb44ea59ef0f6,1,14732,4126,160,71.0,23.65,94.65
393,00f57f2ccce2a2e3f393fe8f5e616e0d,1,40804,19658,578,225.0,60.81,285.81
394,00f5fbdc777e8198c1ee008122e28ae3,1,96509,27904,9,189.0,32.07,221.07
395,00f621226c6f4e938348f6f3a71fdc62,1,28069,26028,101,199.0,32.79,231.79
396,00f6ac4816d12f49026b09f2aa77d15f,1,51159,15114,262,35.0,19.44,54.44
397,00f6ac4816d12f49026b09f2aa77d15f,2,51159,15114,262,35.0,19.44,54.44
398,00f6ac4816d12f49026b09f2aa77d15f,3,51159,15114,262,35.0,19.44,54.44
399,00f6dbc6195397197ee147ee45607a2c,1,68797,2593,494,49.9,14.52,64.42
400,00f7c5b41250e0126ced62d612ff4711,1,48287,19205,178,45.0,35.67,80.67
401,00f86b368251d739f1896d41469b2b7a,1,3555,1882,446,39.97,18.38,58.35
402,00f86b368251d739f1896d41469b2b7a,2,3555,1882,446,39.97,18.38,58.35
403,00f86b368251d739f1896d41469b2b7a,3,3555,1882,446,39.97,18.38,58.35
404,00f8fc0cb9d9b7813f1f54fbd75426f1,1,53577,32139,81,149.0,14.77,163.77
405,00f98eaeddb9debc8df8cb27e08216d4,1,96604,15805,272,51.6,9.34,60.94
406,00f9b0236a85fb8a06fbd9b9c53fddd8,1,89207,31045,58,146.9,19.72,166.62
407,00f9b6769c6648ac08bf43081d1f2b07,1,76752,21396,333,79.9,9.71,89.61
408,00faa6afcde74aaa630e1d2fda2bb0f7,1,10957,7591,165,22.5,18.26,40.76
409,00fb055886536063afa0dbee07a0944f,1,37398,1469,467,11.9,16.79,28.69
410,00fb055886536063afa0dbee07a0944f,2,37398,1469,467,11.9,16.79,28.69
411,00fb278a99144cc1004b3ed1452ff5e1,1,38916,23792,404,19.99,10.96,30.95
412,00fbcd8b120e5706c58b9d1a0026a7da,1,24145,28920,426,7.9,16.11,24.01
413,00fc308dd7f0937682698becaa9dcc45,1,66760,16920,106,85.71,18.4,104.11
414,00fcf938cde49ae138942b632ed62393,1,93863,23119,178,29.5,20.84,50.34
415,00fdb72e467da6f3b000b19b368a6cf6,1,77792,14510,250,18.25,17.6,35.85
416,00fe20fc069833ab95021b46d6862646,1,97333,31218,111,142.0,8.02,150.02
417,00fed9e582d5a3e38566872eec164ac6,1,71813,2271,148,179.99,26.1,206.09
418,00fed9e582d5a3e38566872eec164ac6,2,71813,2271,148,179.99,26.1,206.09
419,010061e3aa0c6ed5e393dda0652bbee8,1,4811,4333,211,299.0,10.29,309.29
420,01006620eb4732deec44be4b0d9e33cd,1,50414,2192,514,126.99,18.14,145.13
421,010078e0913f48d014483bd856c01ca1,1,37738,7507,102,49.89,8.72,58.61
422,01015fb6493ea5b9ba105c80b5452da1,1,1457,17188,116,8.0,11.85,19.85
423,0101aea69a09e1aa32caa6dbaba98503,1,97363,32026,346,84.0,10.9,94.9
424,01029b44abe6e15c8df48b1b759ab437,1,57364,15702,264,78.0,15.85,93.85
425,0103878b7ed86b6ec873cfae01379472,1,75088,4323,238,229.99,35.37,265.36
426,01074135a88ffa5978eaadfc7f482f2b,1,40544,8816,195,89.9,26.71,116.61
427,0108c64ec135e4a7a75e9b5102af9bfa,1,43293,25921,256,165.0,28.53,193.53
428,0108fba93678555ad1cec9c267848187,1,25274,31130,179,199.0,20.12,219.12
429,01094e169d4b14edaf6954eeddb83633,1,75092,8206,97,79.9,28.96,108.86
430,010a35dc7fc3808a03d243d2fd8c6e35,1,31350,29569,260,122.99,9.06,132.05
431,010ab3b1993057e91f825c672375a66d,1,77088,10228,67,139.9,15.15,155.05
432,010b0f6bd323a9effd095a743e660f26,1,72776,7511,519,27.99,8.72,36.71
433,010b143d83a59b355cd5a75c0f0fd785,1,68271,26191,477,22.0,34.15,56.15
434,010b143d83a59b355cd5a75c0f0fd785,2,68271,26191,477,22.0,34.15,56.15
435,010b143d83a59b355cd5a75c0f0fd785,3,68271,26191,477,22.0,34.15,56.15
436,010b143d83a59b355cd5a75c0f0fd785,4,68271,26191,477,22.0,34.15,56.15
437,010c995323bc17d8156fbe2c37fed63e,1,48130,3340,399,42.0,14.12,56.12
438,010d14f76a229c295260e4ca4744acc7,1,92930,8495,233,27.9,16.79,44.69
439,010d15deea8cae96ae86ea8097917a17,1,86297,28164,410,279.9,20.65,300.55
440,010d6db2f77220b394f147836c94f27b,1,24767,4637,242,14.9,15.23,30.13
441,010e04b5f879320f29a9bd6ca41abc94,1,87239,29887,32,104.0,15.48,119.48
442,010e7dda85fff564e8b7076ae3928efb,1,4424,32099,126,49.0,17.67,66.67
443,010e7dda85fff564e8b7076ae3928efb,2,4424,32099,126,49.0,17.67,66.67
444,010ef5b0279d7512e7343cb775e423c0,1,24362,6248,181,59.9,14.51,74.41
445,010efe60bdadc9261d1902f3c1dda5f3,1,50312,3339,11,110.0,18.65,128.65
446,010f223ddbec749e95ef3f5414f9c4ee,1,13782,29571,119,79.0,18.43,97.43
447,010fadb12341d8253d920362fc8f7a16,1,37162,3788,230,39.9,14.1,54.0
448,010ff1cfe12f3094577e72b7bcecdf98,1,67133,26659,244,249.0,13.24,262.24
449,0110688c40ff035d672af3aac1f38f10,1,66006,22513,45,379.0,79.94,458.94
450,011080783e02d05b26c8c158b3653a42,1,97124,1067,336,33.9,13.82,47.72
451,011105c3b5b8693eda1bfb1f152cec2a,1,1182,26748,34,208.1,43.49,251.59
452,011108c8a3d6eee6807f48a2e639439f,1,20771,6995,330,593.36,98.13,691.49
453,01115c06246220def210911556bdc0e5,1,28933,13765,299,52.5,19.34,71.84
454,01115c06246220def210911556bdc0e5,2,28933,13765,299,52.5,19.34,71.84
455,011331376a4c6cc7a9e5bc165ec169d0,1,92115,19620,312,66.0,78.63,144.63
456,011375f941b3695c3c3ee58bfe0d3655,1,37648,25218,509,127.48,16.81,144.29
457,0113affd907a209209ab08413bb54226,1,54568,1919,554,122.99,63.11,186.1
458,0113c9989fe6e5007795daec0633b405,1,30035,21502,143,49.0,15.44,64.44
459,0113c9989fe6e5007795daec0633b405,2,30035,21502,143,49.0,15.44,64.44
460,011405ae7b89def8ffb3468eb29c299d,1,80566,10176,183,29.99,7.87,37.86
461,01144cadcf64b6427f0a6580a3033220,1,27079,7460,20,59.9,24.7,84.6
462,01144cadcf64b6427f0a6580a3033220,2,27079,12214,20,62.0,24.7,86.7
463,0114835d7f0b3f674b70a989411e31c1,1,77690,17115,49,102.0,10.13,112.13
464,01156b662f3f47b249b5a8881d205f08,1,64309,29727,64,27.9,15.1,43.0
465,0115abf6b892040abfdd5bdfcb6b2c51,1,70227,25337,68,196.0,11.98,207.98
466,0115d160c5fbd758a139ff90821db60d,1,16307,31240,524,389.0,22.63,411.63
467,0115f8bb1dc16d3fac863ce1deb037b6,1,67072,7738,516,119.99,16.47,136.46
468,011667ae100a333a3051c9a23e3f0283,1,35919,5727,188,27.99,14.1,42.09
469,011724d1afbd91844302627f79a66800,1,47587,13445,22,54.99,14.7,69.69
470,0119e98feb97441cb456c010c25b04ff,1,23805,30738,81,88.9,16.06,104.96
471,011a43bc9bb525517251ebb3ebc99b69,1,52623,32581,111,899.0,21.2,920.2
472,011a56023faf5bbb9af634e20a85f7bc,1,30783,26990,268,120.0,17.28,137.28
473,011abf147a69ba486bae3a74b6cd1814,1,28051,25069,427,279.99,16.72,296.71
474,011af0959ebf2b09a062867811dc63b5,1,52097,22225,445,59.0,15.16,74.16
475,011b142c9e082a5c1d10e0a88cd9c8e8,1,11614,23917,328,243.37,53.83,297.2
476,011b8dd4f8c36fd4fcf50643ce91d58a,1,67606,15531,585,249.48,16.5,265.98
477,011bf86f1b7dacebda2c874333cf656b,1,24039,18697,51,35.0,19.32,54.32
478,011bf86f1b7dacebda2c874333cf656b,2,24039,18697,51,35.0,19.32,54.32
479,011c899816ea29773525bd3322dbb6aa,1,16239,794,306,99.9,0.0,99.9
480,011e6e76dd0cd56d26b5b0cb036e80a8,1,96084,23954,383,14.99,8.29,23.28
481,011f9dff2545a2cf8ac1809faed3ec88,1,13524,24116,161,109.73,16.53,126.26
482,011fcb4fabb3e142579ad63472b11227,1,9533,25957,60,9.0,14.1,23.1
483,0120e3dd2696a3bbb68dc2860815f7f2,1,51485,26563,36,239.0,19.25,258.25
484,01218a8a807fc187849529e6f12237a9,1,23593,26877,355,13.99,16.11,30.1
485,0121cfa7c946e6589f50d7012d3eb5eb,1,77861,21367,477,29.99,16.79,46.78
486,012219b6d6d034eb359fc74730a080db,1,22334,2967,313,189.99,27.41,217.4
487,012248555cb0bf51df99199cef81d562,1,35002,19361,45,55.0,15.83,70.83
488,0122e81ff800460e44bb9c983ff2a2fd,1,49898,15643,285,58.99,15.29,74.28
489,0123098b96f3d4014545642be53d891c,1,63449,25229,442,99.9,17.18,117.08
490,01235dc626dcf13283207ba7f36a959a,1,82882,11928,2,25.99,5.31,31.3
491,01235dc626dcf13283207ba7f36a959a,2,82882,28801,2,25.99,9.57,35.56
492,01237c761ffb72594a466ed514518af0,1,68127,25750,122,107.9,18.56,126.46
493,0123a055aa66357326dd6db066592a7d,1,30427,21778,340,53.9,33.93,87.83
494,0123a055aa66357326dd6db066592a7d,2,30427,21778,340,53.9,33.93,87.83
495,0124e0c5bfae1979838a91e47df53f14,1,57743,7346,202,49.9,12.48,62.38
496,0124f01177fc17cf20e1974621fd759a,1,9825,14480,497,185.81,17.06,202.87
497,01255808a3d38a8dd69aa93265a4cb88,1,65235,14047,81,501.9,17.26,519.16
498,012670c73246a753cbde0a215c2b9e8f,1,85232,2772,443,97.9,16.94,114.84
499,0128412231f9fe9d7e944eea5392fc6b,1,13869,23028,99,76.0,18.83,94.83
500,012973f4cb6743d00d7e2644ddc8804c,1,27361,12613,290,15.32,18.0,33.32
501,012a238ab54294a3b365812ccc82b135,1,77835,2780,555,45.9,12.65,58.55
502,012a238ab54294a3b365812ccc82b135,2,77835,5277,555,45.9,12.71,58.61
503,012a238ab54294a3b365812ccc82b135,3,77835,4643,555,45.9,12.71,58.61
504,012b3f6ab7776a8ab3443a4ad7bef2e6,1,62152,14052,183,53.9,0.0,53.9
505,012b3f6ab7776a8ab3443a4ad7bef2e6,2,62152,14052,183,53.9,0.0,53.9
506,012bea13f9a355c983efb59a3f23583a,1,1270,4217,38,21.99,15.1,37.09
507,012d8cbea490e6102cee6a2088aaa785,1,5360,27762,113,83.9,28.99,112.89
508,012dc9e42da722d22e32c618a2521bec,1,62034,10508,147,49.99,8.88,58.87
509,012e93f8170eb75b2f2f650629d04517,1,14746,6151,45,50.0,15.1,65.1
510,012ea594e035047289b3e7c3f8b90cef,1,24537,20494,318,61.2,11.15,72.35
511,012eab2625c5f8aaac6f37f2c19ef62f,1,55715,16003,588,81.9,15.32,97.22
512,012f255bd5034b8e7fb3c91566a91cc8,1,89757,19215,280,79.9,12.9,92.8
513,012f29911fcd2f1209d937741a6bbc6f,1,90871,22692,7,27.99,14.08,42.07
514,012f2c4ca09b101a73e18957c3294cd6,1,80034,31598,385,1820.0,81.62,1901.62
515,013037c3f1773cc8fdbaf8ff54d8013b,1,75223,12601,118,15.99,14.52,30.51
516,013056cfe49763c6f66bda03396c5ee3,1,50625,23757,130,240.0,14.7,254.7
517,01311f2795d8463a11f9422173687696,1,7247,31468,249,89.99,38.47,128.46
518,0132158c30672a8c52997a2492613ec2,1,30921,3472,52,399.9,13.41,413.31
519,0132451f29a10b66a5cf1bacc85f9afe,1,85290,3625,397,89.9,17.88,107.78
520,0132451f29a10b66a5cf1bacc85f9afe,2,85290,8347,397,89.9,17.88,107.78
521,0132d77609dd6e1867515ec57d898c10,1,14148,4029,97,78.0,21.35,99.35
522,0132f39e8ad9b42ad2d41c847f44c0ed,1,48899,1324,122,28.8,8.36,37.16
523,0132fef017ccf586491ca3685de667df,1,71125,15035,197,67.99,8.88,76.87
524,01336d091c57d8be1feca330c5f047bd,1,52654,7672,366,65.0,25.73,90.73
525,0133a47b53fee66218790a8d7dcab993,1,29776,22361,437,89.99,18.21,108.2
526,0135675503322d804abef7ec5ed4824b,1,19086,28408,355,104.99,17.98,122.97
527,01358622f65717728b3b2ec2cf4e8812,1,55847,24562,351,13.99,7.78,21.77
528,0136390286be8a34efdc801ed150568f,1,618,6455,112,3.49,16.79,20.28
529,0136390286be8a34efdc801ed150568f,2,618,6455,112,3.49,16.79,20.28
530,0136bcc7370d7fdf44bd916a6dd583c6,1,36607,8011,297,29.99,16.32,46.31
531,01380d0df5b7dc8bd13f2266a57bd42c,1,6080,21220,563,16.9,10.96,27.86
532,013a98b3a668bcef05b98898177f6923,1,85582,995,241,63.0,23.35,86.35
533,013a98b3a668bcef05b98898177f6923,2,85582,24919,241,89.0,23.35,112.35
534,013aa6ba5077072401773f83f1ee6408,1,13726,3474,12,159.0,19.21,178.21
535,013b811ba81339b7634ab5231c547e6a,1,48569,262,250,99.99,16.95,116.94
536,013bc5ce14f856d31efc8bebdc3a278f,1,97859,5332,325,23.89,8.72,32.61
537,013bc77d3ca5fba084a241fdcb307393,1,89251,31855,300,21.99,15.1,37.09
538,013d92e415d1de7bf3b3b706f1b6d292,1,2902,28476,190,188.0,16.07,204.07
539,01405161cfdf60dd80df1f393a2796d5,1,27965,19100,22,59.9,14.73,74.63
540,014176e9538672a32d2a9b73bf53a31f,1,35134,3674,233,139.9,16.74,156.64
541,01422b2c3c27fa3bc464e72eaed9676b,1,9410,10176,166,28.49,18.23,46.72
542,01428962dce3b65e5433eaeb16c0f48f,1,31329,23392,10,154.91,46.67,201.58
543,01428962dce3b65e5433eaeb16c0f48f,2,31329,23392,10,154.91,46.67,201.58
544,0143924743f240e1fdcd6a8918fbe147,1,85055,19323,519,99.99,11.9,111.89
545,014405982914c2cde2796ddcf0b8703d,1,37316,16160,409,27.9,3.81,31.71
546,014405982914c2cde2796ddcf0b8703d,2,37316,21359,409,21.33,25.39,46.72
547,01442602b15d4127a84ca6ac1507ee2d,1,34352,27035,31,504.0,19.72,523.72
548,014872cb0c4fc7695c70484966baa65c,1,44534,168,51,54.9,23.31,78.21
549,014872cb0c4fc7695c70484966baa65c,2,44534,168,51,54.9,23.31,78.21
550,014872cb0c4fc7695c70484966baa65c,3,44534,168,51,54.9,23.31,78.21
551,014872cb0c4fc7695c70484966baa65c,4,44534,168,51,54.9,23.31,78.21
552,01490a4bdacbafe6de009b317a0c8bf6,1,396,27719,219,127.45,23.69,151.14
553,0149c597dcc0963d7315f904495b631c,1,23839,20440,140,29.0,8.88,37.88
554,014a0793ab3d930d6f3b206cee474af4,1,74467,15302,134,19.9,18.24,38.14
555,014ac3cfd0e55bdc2cdd12aa181b00cb,1,53761,23308,55,135.0,23.75,158.75
556,014bd8ca0827935402ac39f2751b2fcd,1,57066,20551,101,119.9,15.72,135.62
557,014e36af18c280a94d880a16b2f00713,1,81850,15201,520,30.0,12.69,42.69
558,014e36af18c280a94d880a16b2f00713,2,81850,15201,520,30.0,12.69,42.69
559,014e78d1239f19fdcafd760d3e52f923,1,91931,26418,289,14.4,14.1,28.5
560,014e7d12255fc66b5ea5e6c93eb4be7b,1,74395,12630,289,79.99,14.31,94.3
561,014f1e63f9bd4f5578edcf4e5c305a0a,1,76750,7742,498,129.9,18.34,148.24
562,014fc889637133d9075190ba873dfc03,1,6215,26112,151,37.99,7.78,45.77
563,014ffbfe2df4c96a2b063d084583978f,1,76757,17630,367,79.0,15.3,94.3
564,0150004d4d8eb63f9948de164da34e34,1,83448,29316,159,219.9,20.51,240.41
565,01500f2503fa84279982d9d87750021a,1,26640,24487,466,19.9,12.69,32.59
566,015183dcb37f19e0456905fa5aac0b69,1,75087,19862,136,169.0,20.09,189.09
567,015183dcb37f19e0456905fa5aac0b69,2,75087,18706,136,147.9,16.71,164.61
568,0152de20f6e09fb1133847df8babd490,1,82366,3543,358,211.05,14.14,225.19
569,0152f10d04554388634b75f079f069fc,1,39949,47,376,610.0,37.54,647.54
570,015975a1ff4fdab8ae6f42eaaffd39fb,1,19991,15597,116,129.0,38.45,167.45
571,0159b449009b3f8748ed7c56e9d84afe,1,89968,22932,15,16.0,7.78,23.78
572,0159c6355a4e32f6ac68d838e2228150,1,42991,13792,295,189.0,53.11,242.11
573,015a7c64361928a0782ec0e705174b6d,1,96429,26938,522,12.99,18.23,31.22
574,015dd4d6681d1d15c0afebef64a0a092,1,45595,16933,439,109.9,11.97,121.87
575,015e051dbb2407d4bd305635e46b732f,1,87253,17427,92,29.0,15.3,44.3
576,015e6682b50c824bfdab6b866f937936,1,37946,10740,105,159.9,8.37,168.27
577,015ed18d7ea7ca5c14f3c1decc55daf1,1,91961,7877,255,59.9,9.26,69.16
578,015f079801c424fda3edc48be99267de,1,4956,14687,74,292.9,26.54,319.44
579,01614e3e58906ab6c7e2f27e9b349f1a,1,76891,4379,1,52.9,9.09,61.99
580,0161962c6c561d3acfaa3e2db9a14f96,1,49351,22074,170,99.9,25.54,125.44
581,01625f404436eb3cb98cba1e9433db29,1,91231,24505,276,49.0,34.15,83.15
582,01633cfec0376ac9f2606e271ede5574,1,81623,13733,252,99.9,24.9,124.8
583,01643942766bdec224d5593041f714e6,1,65543,24249,282,32.5,15.1,47.6
584,016495aaab3fb481dc9decab2b4fdbfb,1,70779,30961,267,15.0,7.78,22.78
585,01667048de265bad400b945f29b52526,1,95703,29554,96,230.0,16.36,246.36
586,0166ae6ff6d450bbac3eb4ed2885c0f8,1,43201,13286,381,79.99,9.76,89.75
587,016726239765c18f66826453f39c64e3,1,89857,24267,493,219.99,15.14,235.13
588,016754282c7690ebd6658f9f8e0a49bb,1,86879,3048,417,59.99,7.78,67.77
589,01677846a819fff5fc22d43d61e58367,1,21317,2542,318,120.0,7.87,127.87
590,0167c361757c75999575cfdd8f8695f5,1,49180,21651,19,139.0,23.55,162.55
591,0168a7f186c1f066748d15d8c51f489a,1,66291,16340,497,149.9,8.3,158.2
592,01699d74ff89d35f15093f83d7783c39,1,53094,18306,174,139.0,22.68,161.68
593,016a6dbc80aea6e2d217d2bedbc7b59e,1,9725,6238,305,99.99,12.09,112.08
594,016a938f2b34aa5ef05027fc83f5b81b,1,32015,16518,105,299.0,22.58,321.58
595,016a938f2b34aa5ef05027fc83f5b81b,2,32015,16518,105,299.0,22.58,321.58
596,016b1af508245e59ef75d83e3fe20a92,1,21547,1556,74,129.99,17.65,147.64
597,016b451bbcd4f0766dcbeb082cfe89db,1,83720,22513,116,379.0,36.96,415.96
598,016befe103ce7c9e5b1b7ef359777eea,1,25125,1465,320,49.0,11.85,60.85
599,016c6bb57a9de6b4e8f938fa6dde61b3,1,1862,7789,126,129.9,16.67,146.57
600,016d1bdf6efab4f6b805df1c03043113,1,42159,12191,137,36.9,34.15,71.05
601,016dee69b3de35a39bfccee5309307c3,1,15628,197,296,45.0,17.19,62.19
602,016e4acfc34b9f2abc69795f47c92f0e,1,70464,10628,69,45.0,7.78,52.78
603,016f868b096c236312e8bcb818ccd11d,1,18327,17995,95,29.99,7.78,37.77
604,016fbc333d66b414be541c6159576c40,1,55580,327,141,84.9,18.52,103.42
605,016ff85737c2072ab00a705cd8f87799,1,62496,13431,14,75.0,20.02,95.02
606,0170e40334131d971605ae70efb33e4f,1,4321,15302,117,19.0,18.23,37.23
607,0170fdd7ac7c7bbad5308207bd25a679,1,31661,32121,339,34.99,7.78,42.77
608,0171835bbc71bcfacc26e9f59d56b62c,1,99142,32140,421,59.9,21.26,81.16
609,01719300f9ca182b8361556a3873d8ed,1,23430,28183,273,85.9,17.85,103.75
610,0171ca1dc94d8ebde8bbd3b686f44c41,1,53332,24306,490,64.9,19.42,84.32
611,01721e0729fcb75ab238248fdbb48eeb,1,55944,14458,269,219.0,24.11,243.11
612,01725657be56c432d5aaa2f914ae2c56,1,9253,17422,277,138.0,25.81,163.81
613,0173932ad60ecb31c620fc523d9f40bd,1,70589,10215,277,30.9,15.1,46.0
614,0173e291db71c3e688829f7f03e2d34a,1,6321,30003,585,31.9,16.79,48.69
615,017499de14d22ef9e9a83ca54727480e,1,99157,4996,419,71.0,10.7,81.7
